date,split,S,K,T,r,sigma_used,log_moneyness,bs_price,mc_price,abs_error
2021-03-11 05:00:00,test,119.43740844726562,95.5499267578125,0.25,0.03,0.3467810414396649,0.22314355131420976,25.387005256280545,25.324534176752756,0.062471079527789186
2021-03-11 05:00:00,test,119.43740844726562,107.49366760253906,0.25,0.03,0.3467810414396649,0.10536051565782635,15.777185718105557,15.673442561316255,0.10374315678930124
2021-03-11 05:00:00,test,119.43740844726562,119.43740844726562,0.25,0.03,0.3467810414396649,0.0,8.674540854510113,8.742812583773027,0.06827172926291425
2021-03-11 05:00:00,test,119.43740844726562,131.3811492919922,0.25,0.03,0.3467810414396649,-0.0953101798043249,4.229169291407544,4.20315656563858,0.02601272576896374
2021-03-11 05:00:00,test,119.43740844726562,143.32489013671875,0.25,0.03,0.3467810414396649,-0.1823215567939546,1.8491771426016754,1.8722684825556286,0.023091339953953183
2021-03-11 05:00:00,test,119.43740844726562,95.5499267578125,0.5,0.03,0.3467810414396649,0.22314355131420976,27.586963901821406,27.715037086261805,0.1280731844403995
2021-03-11 05:00:00,test,119.43740844726562,107.49366760253906,0.5,0.03,0.3467810414396649,0.10536051565782635,19.05598599072526,19.166080863839074,0.1100948731138125
2021-03-11 05:00:00,test,119.43740844726562,119.43740844726562,0.5,0.03,0.3467810414396649,0.0,12.478638250294715,12.139517111170834,0.33912113912388087
2021-03-11 05:00:00,test,119.43740844726562,131.3811492919922,0.5,0.03,0.3467810414396649,-0.0953101798043249,7.790007962771547,7.739533922506286,0.05047404026526081
2021-03-11 05:00:00,test,119.43740844726562,143.32489013671875,0.5,0.03,0.3467810414396649,-0.1823215567939546,4.667502405226038,4.5123186274009885,0.15518377782504977
2021-03-11 05:00:00,test,119.43740844726562,95.5499267578125,1.0,0.03,0.3467810414396649,0.22314355131420976,31.623608447829056,31.43543730796511,0.18817113986394673
2021-03-11 05:00:00,test,119.43740844726562,107.49366760253906,1.0,0.03,0.3467810414396649,0.10536051565782635,24.10562602349296,24.285369774060502,0.17974375056754255
2021-03-11 05:00:00,test,119.43740844726562,119.43740844726562,1.0,0.03,0.3467810414396649,0.0,18.02318340667238,18.232366865789423,0.2091834591170425
2021-03-11 05:00:00,test,119.43740844726562,131.3811492919922,1.0,0.03,0.3467810414396649,-0.0953101798043249,13.263006205449166,13.18613838044751,0.07686782500165634
2021-03-11 05:00:00,test,119.43740844726562,143.32489013671875,1.0,0.03,0.3467810414396649,-0.1823215567939546,9.636562552419306,9.547715178624028,0.08884737379527863
2021-03-11 05:00:00,test,119.43740844726562,95.5499267578125,2.0,0.03,0.3467810414396649,0.22314355131420976,38.206917013441384,38.506117768838635,0.29920075539725133
2021-03-11 05:00:00,test,119.43740844726562,107.49366760253906,2.0,0.03,0.3467810414396649,0.10536051565782635,31.65090666959437,31.84762056069918,0.1967138911048103
2021-03-11 05:00:00,test,119.43740844726562,119.43740844726562,2.0,0.03,0.3467810414396649,0.0,26.104455342815243,26.066612095520423,0.037843247294819804
2021-03-11 05:00:00,test,119.43740844726562,131.3811492919922,2.0,0.03,0.3467810414396649,-0.0953101798043249,21.465087492061222,21.407812491655502,0.05727500040572053
2021-03-11 05:00:00,test,119.43740844726562,143.32489013671875,2.0,0.03,0.3467810414396649,-0.1823215567939546,17.61681856695199,17.369322400493303,0.24749616645868855
2021-04-09 04:00:00,test,130.24905395507812,104.19924316406251,0.25,0.03,0.33624400090147943,0.22314355131420976,27.5874626926134,27.70509404761418,0.11763135500077837
2021-04-09 04:00:00,test,130.24905395507812,117.22414855957031,0.25,0.03,0.33624400090147943,0.10536051565782635,16.998152822760417,17.074521390512846,0.07636856775242862
2021-04-09 04:00:00,test,130.24905395507812,130.24905395507812,0.25,0.03,0.33624400090147943,0.0,9.188289709479442,9.118758253022085,0.06953145645735681
2021-04-09 04:00:00,test,130.24905395507812,143.27395935058595,0.25,0.03,0.33624400090147943,-0.09531017980432502,4.362297856303748,4.343439054821817,0.01885880148193042
2021-04-09 04:00:00,test,130.24905395507812,156.29886474609376,0.25,0.03,0.33624400090147943,-0.1823215567939547,1.8403262975586436,1.745316661182431,0.09500963637621274
2021-04-09 04:00:00,test,130.24905395507812,104.19924316406251,0.5,0.03,0.33624400090147943,0.22314355131420976,29.874379244504013,29.72547614274634,0.1489031017576714
2021-04-09 04:00:00,test,130.24905395507812,117.22414855957031,0.5,0.03,0.33624400090147943,0.10536051565782635,20.461343389312944,20.370976024557166,0.09036736475577811
2021-04-09 04:00:00,test,130.24905395507812,130.24905395507812,0.5,0.03,0.33624400090147943,0.0,13.227483751662206,13.123110856137345,0.10437289552486106
2021-04-09 04:00:00,test,130.24905395507812,143.27395935058595,0.5,0.03,0.33624400090147943,-0.09531017980432502,8.11660673233824,8.224104240887721,0.10749750854948026
2021-04-09 04:00:00,test,130.24905395507812,156.29886474609376,0.5,0.03,0.33624400090147943,-0.1823215567939547,4.761322610284665,4.7377456271361424,0.023576983148522856
2021-04-09 04:00:00,test,130.24905395507812,104.19924316406251,1.0,0.03,0.33624400090147943,0.22314355131420976,34.12500542087524,34.12528951626822,0.00028409539297769015
2021-04-09 04:00:00,test,130.24905395507812,117.22414855957031,1.0,0.03,0.33624400090147943,0.10536051565782635,25.8215183898932,25.743860330366626,0.07765805952657345
2021-04-09 04:00:00,test,130.24905395507812,130.24905395507812,1.0,0.03,0.33624400090147943,0.0,19.125149706459823,19.044068374148697,0.08108133231112546
2021-04-09 04:00:00,test,130.24905395507812,143.27395935058595,1.0,0.03,0.33624400090147943,-0.09531017980432502,13.916186226968676,13.748774787846438,0.16741143912223855
2021-04-09 04:00:00,test,130.24905395507812,156.29886474609376,1.0,0.03,0.33624400090147943,-0.1823215567939547,9.981721374233672,10.050185270420107,0.06846389618643478
2021-04-09 04:00:00,test,130.24905395507812,104.19924316406251,2.0,0.03,0.33624400090147943,0.22314355131420976,41.1157664497555,41.3994574590132,0.2836910092577014
2021-04-09 04:00:00,test,130.24905395507812,117.22414855957031,2.0,0.03,0.33624400090147943,0.10536051565782635,33.86303362463987,33.822782322058465,0.04025130258140308
2021-04-09 04:00:00,test,130.24905395507812,130.24905395507812,2.0,0.03,0.33624400090147943,0.0,27.743243338966728,28.040655164657522,0.2974118256907943
2021-04-09 04:00:00,test,130.24905395507812,143.27395935058595,2.0,0.03,0.33624400090147943,-0.09531017980432502,22.64472268997467,23.069798996441016,0.42507630646634453
2021-04-09 04:00:00,test,130.24905395507812,156.29886474609376,2.0,0.03,0.33624400090147943,-0.1823215567939547,18.43726359480874,18.912020315896875,0.47475672108813427
2021-05-07 04:00:00,test,127.73336791992188,102.1866943359375,0.25,0.03,0.22432839570239918,0.22314355131420976,26.403188091571238,26.493429184829747,0.09024109325850915
2021-05-07 04:00:00,test,127.73336791992188,114.9600311279297,0.25,0.03,0.22432839570239918,0.10536051565782614,14.74609943278898,14.632923411967038,0.11317602082194256
2021-05-07 04:00:00,test,127.73336791992188,127.73336791992188,0.25,0.03,0.22432839570239918,0.0,6.181266520967526,6.244589196809212,0.06332267584168605
2021-05-07 04:00:00,test,127.73336791992188,140.50670471191407,0.25,0.03,0.22432839570239918,-0.0953101798043249,1.8527750510925252,1.844825827691246,0.007949223401279237
2021-05-07 04:00:00,test,127.73336791992188,153.28004150390623,0.25,0.03,0.22432839570239918,-0.18232155679395445,0.39991885123910365,0.41363770119281423,0.013718849953710588
2021-05-07 04:00:00,test,127.73336791992188,102.1866943359375,0.5,0.03,0.22432839570239918,0.22314355131420976,27.59241671806052,27.643230462187844,0.05081374412732487
2021-05-07 04:00:00,test,127.73336791992188,114.9600311279297,0.5,0.03,0.22432839570239918,0.10536051565782614,16.945075444608037,16.93102450008985,0.01405094451818556
2021-05-07 04:00:00,test,127.73336791992188,127.73336791992188,0.5,0.03,0.22432839570239918,0.0,9.001214292300745,8.92125759344225,0.07995669885849388
2021-05-07 04:00:00,test,127.73336791992188,140.50670471191407,0.5,0.03,0.22432839570239918,-0.0953101798043249,4.12443223095643,4.022160290969505,0.10227193998692474
2021-05-07 04:00:00,test,127.73336791992188,153.28004150390623,0.5,0.03,0.22432839570239918,-0.18232155679395445,1.6482840836016734,1.6381573838773464,0.010126699724327004
2021-05-07 04:00:00,test,127.73336791992188,102.1866943359375,1.0,0.03,0.22432839570239918,0.22314355131420976,30.1971875045722,30.13929562618768,0.05789187838452037
2021-05-07 04:00:00,test,127.73336791992188,114.9600311279297,1.0,0.03,0.22432839570239918,0.10536051565782614,20.647662560123052,20.73866961297321,0.0910070528501592
2021-05-07 04:00:00,test,127.73336791992188,127.73336791992188,1.0,0.03,0.22432839570239918,0.0,13.226352700935664,13.099435544306255,0.12691715662940872
2021-05-07 04:00:00,test,127.73336791992188,140.50670471191407,1.0,0.03,0.22432839570239918,-0.0953101798043249,7.976000722855616,8.084693596871432,0.10869287401581573
2021-05-07 04:00:00,test,127.73336791992188,153.28004150390623,1.0,0.03,0.22432839570239918,-0.18232155679395445,4.561178595302774,4.570662641095205,0.009484045792430784
2021-05-07 04:00:00,test,127.73336791992188,102.1866943359375,2.0,0.03,0.22432839570239918,0.22314355131420976,35.0515131181328,34.9158727116197,0.1356404065131045
2021-05-07 04:00:00,test,127.73336791992188,114.9600311279297,2.0,0.03,0.22432839570239918,0.10536051565782614,26.559748214098207,26.8429650697808,0.2832168556825927
2021-05-07 04:00:00,test,127.73336791992188,127.73336791992188,2.0,0.03,0.22432839570239918,0.0,19.625687715563338,19.42931108896821,0.19637662659512856
2021-05-07 04:00:00,test,127.73336791992188,140.50670471191407,2.0,0.03,0.22432839570239918,-0.0953101798043249,14.193288983786594,14.115516363035507,0.07777262075108737
2021-05-07 04:00:00,test,127.73336791992188,153.28004150390623,2.0,0.03,0.22432839570239918,-0.18232155679395445,10.082573381624243,10.325135285320396,0.24256190369615283
2021-06-07 04:00:00,test,123.50534057617188,98.80427246093751,0.25,0.03,0.22002264020689888,0.22314355131420957,25.518296154310505,25.620227762728014,0.10193160841750881
2021-06-07 04:00:00,test,123.50534057617188,111.1548065185547,0.25,0.03,0.22002264020689888,0.10536051565782635,14.19825389952679,14.196589069148807,0.0016648303779831508
2021-06-07 04:00:00,test,123.50534057617188,123.50534057617188,0.25,0.03,0.22002264020689888,0.0,5.871388680867781,5.8414361390397564,0.02995254182802487
2021-06-07 04:00:00,test,123.50534057617188,135.85587463378909,0.25,0.03,0.22002264020689888,-0.09531017980432502,1.7104774258057986,1.7074741023639834,0.0030033234418151977
2021-06-07 04:00:00,test,123.50534057617188,148.20640869140624,0.25,0.03,0.22002264020689888,-0.1823215567939546,0.3531763898715772,0.3691524867382482,0.015976096866671008
2021-06-07 04:00:00,test,123.50534057617188,98.80427246093751,0.5,0.03,0.22002264020689888,0.22314355131420957,26.63701371054907,26.536161792170056,0.1008519183790142
2021-06-07 04:00:00,test,123.50534057617188,111.1548065185547,0.5,0.03,0.22002264020689888,0.10536051565782635,16.27918657084936,16.23441574513164,0.044770825717723284
2021-06-07 04:00:00,test,123.50534057617188,123.50534057617188,0.5,0.03,0.22002264020689888,0.0,8.555511594113042,8.466367989893682,0.08914360421936074
2021-06-07 04:00:00,test,123.50534057617188,135.85587463378909,0.5,0.03,0.22002264020689888,-0.09531017980432502,3.8513029766266627,3.7901666671609284,0.06113630946573423
2021-06-07 04:00:00,test,123.50534057617188,148.20640869140624,0.5,0.03,0.22002264020689888,-0.1823215567939546,1.5015123436344986,1.5502292328546605,0.04871688922016193
2021-06-07 04:00:00,test,123.50534057617188,98.80427246093751,1.0,0.03,0.22002264020689888,0.22314355131420957,29.100579145685614,29.07517301924654,0.025406126439072807
2021-06-07 04:00:00,test,123.50534057617188,111.1548065185547,1.0,0.03,0.22002264020689888,0.10536051565782635,19.80054848496971,19.993887164462826,0.19333867949311667
2021-06-07 04:00:00,test,123.50534057617188,123.50534057617188,1.0,0.03,0.22002264020689888,0.0,12.582733129975558,12.63875718627883,0.05602405630327212
2021-06-07 04:00:00,test,123.50534057617188,135.85587463378909,1.0,0.03,0.22002264020689888,-0.09531017980432502,7.503359444422536,7.604909294103217,0.10154984968068081
2021-06-07 04:00:00,test,123.50534057617188,148.20640869140624,1.0,0.03,0.22002264020689888,-0.1823215567939546,4.230328442590629,4.247885699428155,0.017557256837525514
2021-06-07 04:00:00,test,123.50534057617188,98.80427246093751,2.0,0.03,0.22002264020689888,0.22314355131420957,33.71991095053947,33.70564948037188,0.014261470167589607
2021-06-07 04:00:00,test,123.50534057617188,111.1548065185547,2.0,0.03,0.22002264020689888,0.10536051565782635,25.443065948632423,25.258525311081115,0.1845406375513079
2021-06-07 04:00:00,test,123.50534057617188,123.50534057617188,2.0,0.03,0.22002264020689888,0.0,18.69367714754283,18.5391004892925,0.15457665825032763
2021-06-07 04:00:00,test,123.50534057617188,135.85587463378909,2.0,0.03,0.22002264020689888,-0.09531017980432502,13.423758541011416,12.915490943040279,0.5082675979711375
2021-06-07 04:00:00,test,123.50534057617188,148.20640869140624,2.0,0.03,0.22002264020689888,-0.1823215567939546,9.456791794228906,9.413468496986066,0.04332329724283923
2021-07-06 04:00:00,test,139.31875610351562,111.4550048828125,0.25,0.03,0.1557255274411637,0.22314355131420976,28.700753437735884,28.668676061730622,0.032077376005261726
2021-07-06 04:00:00,test,139.31875610351562,125.38688049316407,0.25,0.03,0.1557255274411637,0.10536051565782614,15.205387647246141,15.225906776973952,0.020519129727810892
2021-07-06 04:00:00,test,139.31875610351562,139.31875610351562,0.25,0.03,0.1557255274411637,0.0,4.850828320178039,4.8553161063451515,0.004487786167112873
2021-07-06 04:00:00,test,139.31875610351562,153.2506317138672,0.25,0.03,0.1557255274411637,-0.0953101798043249,0.7356689789826731,0.7332762515908143,0.0023927273918588066
2021-07-06 04:00:00,test,139.31875610351562,167.18250732421873,0.25,0.03,0.1557255274411637,-0.1823215567939546,0.05079184267239634,0.049457802995270875,0.001334039677125462
2021-07-06 04:00:00,test,139.31875610351562,111.4550048828125,0.5,0.03,0.1557255274411637,0.22314355131420976,29.596976348389703,29.64890353587873,0.051927187489027915
2021-07-06 04:00:00,test,139.31875610351562,125.38688049316407,0.5,0.03,0.1557255274411637,0.10536051565782614,16.802559145191793,16.83233763118978,0.029778485997987048
2021-07-06 04:00:00,test,139.31875610351562,139.31875610351562,0.5,0.03,0.1557255274411637,0.0,7.164838346274593,7.203308914951518,0.03847056867692533
2021-07-06 04:00:00,test,139.31875610351562,153.2506317138672,0.5,0.03,0.1557255274411637,-0.0953101798043249,2.168627677706489,2.182480387464959,0.013852709758470194
2021-07-06 04:00:00,test,139.31875610351562,167.18250732421873,0.5,0.03,0.1557255274411637,-0.1823215567939546,0.46696745274887164,0.4925318043365993,0.025564351587727685
2021-07-06 04:00:00,test,139.31875610351562,111.4550048828125,1.0,0.03,0.1557255274411637,0.22314355131420976,31.57499546157294,31.50800121069206,0.06699425088087807
2021-07-06 04:00:00,test,139.31875610351562,125.38688049316407,1.0,0.03,0.1557255274411637,0.10536051565782614,19.787407293801337,19.757694641139885,0.029712652661451955
2021-07-06 04:00:00,test,139.31875610351562,139.31875610351562,1.0,0.03,0.1557255274411637,0.0,10.734740394241854,10.8419234554183,0.10718306117644616
2021-07-06 04:00:00,test,139.31875610351562,153.2506317138672,1.0,0.03,0.1557255274411637,-0.0953101798043249,5.009818401924271,5.035867780847051,0.02604937892277981
2021-07-06 04:00:00,test,139.31875610351562,167.18250732421873,1.0,0.03,0.1557255274411637,-0.1823215567939546,2.0292917230720846,1.9796859651556797,0.04960575791640487
2021-07-06 04:00:00,test,139.31875610351562,111.4550048828125,2.0,0.03,0.1557255274411637,0.22314355131420976,35.599064147920586,35.436337893058614,0.16272625486197256
2021-07-06 04:00:00,test,139.31875610351562,125.38688049316407,2.0,0.03,0.1557255274411637,0.10536051565782614,24.920531496740523,24.766350449029186,0.15418104771133656
2021-07-06 04:00:00,test,139.31875610351562,139.31875610351562,2.0,0.03,0.1557255274411637,0.0,16.352155389635485,16.242573790822966,0.10958159881251817
2021-07-06 04:00:00,test,139.31875610351562,153.2506317138672,2.0,0.03,0.1557255274411637,-0.0953101798043249,10.090400969476498,10.202429911209574,0.11202894173307598
2021-07-06 04:00:00,test,139.31875610351562,167.18250732421873,2.0,0.03,0.1557255274411637,-0.1823215567939546,5.892410155253337,5.918766165201305,0.026356009947967607
2021-08-03 04:00:00,test,144.5571746826172,115.64573974609375,0.25,0.03,0.19463789861737238,0.22314355131420976,29.812815342803518,29.766084175981963,0.04673116682155509
2021-08-03 04:00:00,test,144.5571746826172,130.10145721435546,0.25,0.03,0.19463789861737238,0.10536051565782635,16.236937074056485,16.397247164787835,0.16031009073135039
2021-08-03 04:00:00,test,144.5571746826172,144.5571746826172,0.25,0.03,0.19463789861737238,0.0,6.145845305068903,6.0463133385901635,0.09953196647873952
2021-08-03 04:00:00,test,144.5571746826172,159.0128921508789,0.25,0.03,0.19463789861737238,-0.0953101798043249,1.469034606552313,1.4859613746504585,0.016926768098145528
2021-08-03 04:00:00,test,144.5571746826172,173.4686096191406,0.25,0.03,0.19463789861737238,-0.1823215567939546,0.22098266193670568,0.21779275821545008,0.0031899037212556047
2021-08-03 04:00:00,test,144.5571746826172,115.64573974609375,0.5,0.03,0.19463789861737238,0.22314355131420976,30.932524399674065,30.965260138175775,0.03273573850171019
2021-08-03 04:00:00,test,144.5571746826172,130.10145721435546,0.5,0.03,0.19463789861737238,0.10536051565782635,18.36073188155862,18.339773228476613,0.020958653082008283
2021-08-03 04:00:00,test,144.5571746826172,144.5571746826172,0.5,0.03,0.19463789861737238,0.0,8.994526861978713,9.023015955256179,0.028489093277466182
2021-08-03 04:00:00,test,144.5571746826172,159.0128921508789,0.5,0.03,0.19463789861737238,-0.0953101798043249,3.5832955029482605,3.514515538086414,0.06877996486184657
2021-08-03 04:00:00,test,144.5571746826172,173.4686096191406,0.5,0.03,0.19463789861737238,-0.1823215567939546,1.1730428439346952,1.220546257375029,0.04750341344033382
2021-08-03 04:00:00,test,144.5571746826172,115.64573974609375,1.0,0.03,0.19463789861737238,0.22314355131420976,33.45288324394865,33.49150501891506,0.0386217749664155
2021-08-03 04:00:00,test,144.5571746826172,130.10145721435546,1.0,0.03,0.19463789861737238,0.10536051565782635,22.07676850725379,22.03067964050021,0.04608886675357837
2021-08-03 04:00:00,test,144.5571746826172,144.5571746826172,1.0,0.03,0.19463789861737238,0.0,13.308084893956433,13.357857772043289,0.0497728780868556
2021-08-03 04:00:00,test,144.5571746826172,159.0128921508789,1.0,0.03,0.19463789861737238,-0.0953101798043249,7.350991523186515,7.227104199434413,0.12388732375210232
2021-08-03 04:00:00,test,144.5571746826172,173.4686096191406,1.0,0.03,0.19463789861737238,-0.1823215567939546,3.7527522250799628,3.8111020269416986,0.058349801861735884
2021-08-03 04:00:00,test,144.5571746826172,115.64573974609375,2.0,0.03,0.19463789861737238,0.22314355131420976,38.353649330977575,38.15285696539028,0.20079236558729718
2021-08-03 04:00:00,test,144.5571746826172,130.10145721435546,2.0,0.03,0.19463789861737238,0.10536051565782635,28.17239152362852,28.01023596397891,0.1621555596496087
2021-08-03 04:00:00,test,144.5571746826172,144.5571746826172,2.0,0.03,0.19463789861737238,0.0,19.933772058672375,19.968924424422138,0.03515236574976299
2021-08-03 04:00:00,test,144.5571746826172,159.0128921508789,2.0,0.03,0.19463789861737238,-0.0953101798043249,13.6423496093227,13.892016252811533,0.24966664348883327
2021-08-03 04:00:00,test,144.5571746826172,173.4686096191406,2.0,0.03,0.19463789861737238,-0.1823215567939546,9.073475144891262,9.027632986864765,0.04584215802649716
2021-08-31 04:00:00,test,149.16526794433594,119.33221435546875,0.25,0.03,0.17365546594674466,0.22314355131420976,30.73878720805355,30.720941427379532,0.017845780674019096
2021-08-31 04:00:00,test,149.16526794433594,134.24874114990234,0.25,0.03,0.17365546594674466,0.10536051565782635,16.476785269339103,16.430699578764482,0.046085690574621196
2021-08-31 04:00:00,test,149.16526794433594,149.16526794433594,0.25,0.03,0.17365546594674466,0.0,5.722504327965154,5.701144605144744,0.0213597228204101
2021-08-31 04:00:00,test,149.16526794433594,164.08179473876953,0.25,0.03,0.17365546594674466,-0.0953101798043249,1.1027603830249646,1.1252004415774637,0.022440058552499087
2021-08-31 04:00:00,test,149.16526794433594,178.99832153320312,0.25,0.03,0.17365546594674466,-0.1823215567939546,0.11567765394183738,0.11587194200677142,0.00019428806493404505
2021-08-31 04:00:00,test,149.16526794433594,119.33221435546875,0.5,0.03,0.17365546594674466,0.22314355131420976,31.771602075927817,31.864333004193853,0.09273092826603602
2021-08-31 04:00:00,test,149.16526794433594,134.24874114990234,0.5,0.03,0.17365546594674466,0.10536051565782635,18.40540033241946,18.364698643355773,0.04070168906368821
2021-08-31 04:00:00,test,149.16526794433594,149.16526794433594,0.5,0.03,0.17365546594674466,0.0,8.412589829011253,8.347718427083496,0.06487140192775698
2021-08-31 04:00:00,test,149.16526794433594,164.08179473876953,0.5,0.03,0.17365546594674466,-0.0953101798043249,2.939646392860844,2.935849531569224,0.003796861291620157
2021-08-31 04:00:00,test,149.16526794433594,178.99832153320312,0.5,0.03,0.17365546594674466,-0.1823215567939546,0.7914052023414087,0.7862787557222932,0.005126446619115432
2021-08-31 04:00:00,test,149.16526794433594,119.33221435546875,1.0,0.03,0.17365546594674466,0.22314355131420976,34.09390102045657,34.08794138303561,0.00595963742095762
2021-08-31 04:00:00,test,149.16526794433594,134.24874114990234,1.0,0.03,0.17365546594674466,0.10536051565782635,21.894274660772624,22.02718230403681,0.13290764326418625
2021-08-31 04:00:00,test,149.16526794433594,149.16526794433594,1.0,0.03,0.17365546594674466,0.0,12.52367797008091,12.567981920939994,0.04430395085908323
2021-08-31 04:00:00,test,149.16526794433594,164.08179473876953,1.0,0.03,0.17365546594674466,-0.0953101798043249,6.37925048218959,6.267199048174935,0.11205143401465545
2021-08-31 04:00:00,test,149.16526794433594,178.99832153320312,1.0,0.03,0.17365546594674466,-0.1823215567939546,2.9202083382563124,2.8951765601865613,0.0250317780697511
2021-08-31 04:00:00,test,149.16526794433594,119.33221435546875,2.0,0.03,0.17365546594674466,0.22314355131420976,38.73568969638774,39.18689061396138,0.4512009175736438
2021-08-31 04:00:00,test,149.16526794433594,134.24874114990234,2.0,0.03,0.17365546594674466,0.10536051565782635,27.753545379138984,27.922288816218998,0.16874343708001405
2021-08-31 04:00:00,test,149.16526794433594,149.16526794433594,2.0,0.03,0.17365546594674466,0.0,18.914693562828774,19.005671438715666,0.09097787588689243
2021-08-31 04:00:00,test,149.16526794433594,164.08179473876953,2.0,0.03,0.17365546594674466,-0.0953101798043249,12.311496653167659,12.047915479836753,0.26358117333090547
2021-08-31 04:00:00,test,149.16526794433594,178.99832153320312,2.0,0.03,0.17365546594674466,-0.1823215567939546,7.696344228766762,7.5714950655306446,0.12484916323611728
2021-09-29 04:00:00,test,140.32327270507812,112.25861816406251,0.25,0.03,0.21974153565268745,0.22314355131420957,28.99239065062632,28.876506006266,0.11588464436032098
2021-09-29 04:00:00,test,140.32327270507812,126.29094543457032,0.25,0.03,0.21974153565268745,0.10536051565782635,16.127270157274637,16.17566019483624,0.048390037561603094
2021-09-29 04:00:00,test,140.32327270507812,140.32327270507812,0.25,0.03,0.21974153565268745,0.0,6.663096891507408,6.70215963610559,0.0390627445981826
2021-09-29 04:00:00,test,140.32327270507812,154.35559997558596,0.25,0.03,0.21974153565268745,-0.09531017980432502,1.937428915227084,1.8266238846893081,0.1108050305377759
2021-09-29 04:00:00,test,140.32327270507812,168.38792724609374,0.25,0.03,0.21974153565268745,-0.1823215567939546,0.3988473352375941,0.4009304441775415,0.002083108939947398
2021-09-29 04:00:00,test,140.32327270507812,112.25861816406251,0.5,0.03,0.21974153565268745,0.22314355131420957,30.261173659353346,30.154994044479494,0.1061796148738523
2021-09-29 04:00:00,test,140.32327270507812,126.29094543457032,0.5,0.03,0.21974153565268745,0.10536051565782635,18.488209740436872,18.54576082393862,0.05755108350174609
2021-09-29 04:00:00,test,140.32327270507812,140.32327270507812,0.5,0.03,0.21974153565268745,0.0,9.709570363830707,9.68062910759449,0.028941256236217683
2021-09-29 04:00:00,test,140.32327270507812,154.35559997558596,0.5,0.03,0.21974153565268745,-0.09531017980432502,4.3656353436766295,4.446301170256462,0.08066582657983279
2021-09-29 04:00:00,test,140.32327270507812,168.38792724609374,0.5,0.03,0.21974153565268745,-0.1823215567939546,1.699216078666101,1.7073006788246938,0.008084600158592803
2021-09-29 04:00:00,test,140.32327270507812,112.25861816406251,1.0,0.03,0.21974153565268745,0.22314355131420957,33.05615048351663,32.92683246999538,0.1293180135212495
2021-09-29 04:00:00,test,140.32327270507812,126.29094543457032,1.0,0.03,0.21974153565268745,0.10536051565782635,22.48472805428247,22.71332551562435,0.22859746134188086
2021-09-29 04:00:00,test,140.32327270507812,140.32327270507812,1.0,0.03,0.21974153565268745,0.0,14.280879245963604,14.139764779931566,0.1411144660320378
2021-09-29 04:00:00,test,140.32327270507812,154.35559997558596,1.0,0.03,0.21974153565268745,-0.09531017980432502,8.509641162434669,8.70436511376577,0.19472395133110076
2021-09-29 04:00:00,test,140.32327270507812,168.38792724609374,1.0,0.03,0.21974153565268745,-0.1823215567939546,4.793100863652583,4.734073144013522,0.05902771963906073
2021-09-29 04:00:00,test,140.32327270507812,112.25861816406251,2.0,0.03,0.21974153565268745,0.22314355131420957,38.2990003067125,38.778680534860776,0.4796802281482755
2021-09-29 04:00:00,test,140.32327270507812,126.29094543457032,2.0,0.03,0.21974153565268745,0.10536051565782635,28.89011790716991,29.13234876881536,0.24223086164544938
2021-09-29 04:00:00,test,140.32327270507812,140.32327270507812,2.0,0.03,0.21974153565268745,0.0,21.21828291307982,21.379275310529707,0.16099239744988836
2021-09-29 04:00:00,test,140.32327270507812,154.35559997558596,2.0,0.03,0.21974153565268745,-0.09531017980432502,15.229459362345132,15.013548954178164,0.21591040816696783
2021-09-29 04:00:00,test,140.32327270507812,168.38792724609374,2.0,0.03,0.21974153565268745,-0.1823215567939546,10.722905335054271,10.773288447408644,0.05038311235437298
2021-10-27 04:00:00,test,146.23760986328125,116.990087890625,0.25,0.03,0.18588802991401265,0.22314355131420976,30.14734121486137,30.17623526268496,0.028894047823587954
2021-10-27 04:00:00,test,146.23760986328125,131.61384887695314,0.25,0.03,0.18588802991401265,0.10536051565782614,16.306499378009235,16.290603740540764,0.015895637468471335
2021-10-27 04:00:00,test,146.23760986328125,146.23760986328125,0.25,0.03,0.18588802991401265,0.0,5.964085116549839,5.969749229221931,0.005664112672092436
2021-10-27 04:00:00,test,146.23760986328125,160.8613708496094,0.25,0.03,0.18588802991401265,-0.0953101798043249,1.3121567911227068,1.3257539788881028,0.01359718776539598
2021-10-27 04:00:00,test,146.23760986328125,175.4851318359375,0.25,0.03,0.18588802991401265,-0.1823215567939546,0.17213107956821005,0.18300408985054797,0.01087301028233792
2021-10-27 04:00:00,test,146.23760986328125,116.990087890625,0.5,0.03,0.18588802991401265,0.22314355131420976,31.22536501420457,31.22365061736129,0.0017143968432797863
2021-10-27 04:00:00,test,146.23760986328125,131.61384887695314,0.5,0.03,0.18588802991401265,0.10536051565782614,18.346936923438065,18.190851729029326,0.15608519440873891
2021-10-27 04:00:00,test,146.23760986328125,146.23760986328125,0.5,0.03,0.18588802991401265,0.0,8.743851285247032,8.720736300404003,0.023114984843029873
2021-10-27 04:00:00,test,146.23760986328125,160.8613708496094,0.5,0.03,0.18588802991401265,-0.0953101798043249,3.3112622364696307,3.2504402033293243,0.06082203314030643
2021-10-27 04:00:00,test,146.23760986328125,175.4851318359375,0.5,0.03,0.18588802991401265,-0.1823215567939546,1.0060269009336107,0.9748151295068496,0.031211771426761126
